;Overig;Temperatuur;Overig;Overig;Vochtigheid;Overig;Luchtflow;Luchtflow;Overig;Overig;Overig;Overig;Overig;Temperatuur;Temperatuur;Overig;Temperatuur;Overig;Overig;Overig;Overig;Overig;Overig;Efficiëntie;Energie;Temperatuur;Temperatuur;Overig;Overdruk;Temperatuur;Cascade;Overig;Vochtigheid;Sproeinozzles;Temperatuur;Temperatuur;Vochtigheid;Water;Temperatuur;Cascade;Cascade;Cascade;Energie;Cascade;Efficiëntie;Energie;Overig;Efficiëntie;Energie;Efficiëntie;Toevoer;Energie;Energie
;wind__m_s_1;temp_outdoor__degC;sol_ghi__W_m_2;Air_outdoor__Pa;humidity_outdoor_rel__0;occupancy__perc;air_flow_office_set__m3_s_1;air_flow_office__m3_s_1;tijd met tijdzone;azimut;elevatie;instralingsfactor;solar_chimney__W_m_2;temp_air_chimney_out__degC;temp_air_chimney_average__degC;chimney_draft__Pa;temp_air_heat_recovery_in__degC;wind_ventec_inflow__m_s_1;wind_venturi_accelerated__m_s_1;ejector__m_s_1;wind_venturi_pressure_coefficient__0;venturi_draft__Pa;exhaust_fan__Pa;eta_fan_exh__W0;e_fan_exh__W;temp_overpressure_in__degC;temp_overpressure_out__degC;wind_overpressure_inflow__m_s_1;overpressure_room_gain__Pa;temp_air_cascade_in__degC;cascade_air__m_s_1;total_droplet_velocity__m_s_1;humidity_cascade_in_abs__gr_kg_1;nozzles__0;temp_air_cascade_out__degC;temp_water_cascade_out__degC;humidity_cascade_out_abs__gr_kg_1;water_cascade__kg_s_1;temp_air_cascade_average__degC;cascade_gain_hydro__Pa;cascade_gain_therm__Pa;cascade_gain__Pa;e_cascade_water_pump__W;cascade_heat_pump_is_heating__sign;cop_cascade_heat_pump__W0;e_cascade_heat_pump__W;post_cascade_heat_pump_is_heating__sign;cop_post_cascade_heat_pump__W0;e_post_cascade_heat_pump__W;eta_fan_supply__W0;supply_fan__Pa;e_fan_supply__W;e__ewf_total__W
7747;5,0;4,1000000000000005;0,0;100310,0;0,89;33;6,6;6,6;2023-11-19 19:00:00+01:00;264,30154168846593;-20,482644602554586;0,09301549728926549;0,0;20,884431569141274;20,942215784570635;8,468524427907658;20,884431569141274;2,92443693020003;3,6555461627500376;0,9053497942386831;-0,11193811383744423;-0,9012381786369311;90,63023739345542;0,4608;1298,089337666679;4,1000000000000005;4,1000000000000005;5,1171490881972534;12,621273529183908;12,492215784570636;1,9555555555555555;3,129376555555555;4,710538831430364;5,0;11,74187832099997;10,604531724534754;6,760772775317155;3,5;11,866934564928414;38,731386645739065;4,057268596807167;42,788655242546234;848,7562533333333;1,0;4,5;7795,386094647348;1,0;4,5;11137,60835668419;0,4608;94,59007122826986;1354,8057076965736;22434,645750028125
7748;3,0;3,9000000000000004;0,0;100370,0;0,91;25;5,0;5,0;2023-11-19 20:00:00+01:00;276,2170238915222;-29,635721096190125;0,0;0,0;20,846603428669937;20,92330171433497;8,566307224083406;20,846603428669937;1,7546621581200177;2,1933276976500222;0,6858710562414266;0,013380281126483928;0,038781922620689475;91,47247469853728;0,4266666666666667;1071,9430628734838;3,9000000000000004;3,9000000000000004;3,0702894529183515;4,543658470506205;12,37330171433497;1,4814814814814814;2,655302481481481;4,752334831850106;3,0;11,558842260037963;10,292456222907216;6,623567188845292;2,0999999999999996;11,694585502420797;27,38786127274863;4,07711757036707;31,464978843115702;509,25375199999985;1,0;4,5;5286,569476232897;1,0;4,5;8684,36249132315;0,4266666666666667;113,99136268637808;1335,836281480993;16887,965063910524
7749;2,0;3,9000000000000004;0,0;100350,0;0,88;17;3,4;3,75;2023-11-19 21:00:00+01:00;289,49280003921666;-38,55909823480363;0,0;0,0;20,79707825903139;20,898539129515697;8,554566768387307;20,79707825903139;1,169774772080012;1,462218465100015;0,51440329218107;0,0766768844882243;0,09877477238192406;91,54420800399463;0,4;858,2269500374497;3,9000000000000004;3,9000000000000004;2,0468596352789015;0,0;12,348539129515695;1,1111111111111112;2,284932111111111;4,5956644527781245;2,0;11,318049940374939;9,964855361728878;6,5168459304877215;1,4;11,489798138565064;21,218152214490786;3,9728556074274435;25,19100782191823;339,5025013333333;1,0;4,5;3950,814051808205;1,0;4,5;6756,76005883428;0,4;124,80899217808177;1170,0843016695164;13075,387863682783
7750;2,0;2,9000000000000004;0,0;100430,0;0,91;8;1,6;3,75;2023-11-19 22:00:00+01:00;305,26709556466926;-46,69360700864647;0,0;0,0;20,784891741641424;20,892445870820712;9,087742824502339;20,784891741641424;1,169774772080012;1,462218465100015;0,51440329218107;0,0766768844882243;0,09877477238192406;91,01103194787959;0,4;853,2284245113711;2,9000000000000004;2,9000000000000004;2,0468596352789015;0,0;11,842445870820713;1,1111111111111112;2,284932111111111;4,44304960183798;2,0;11,044025541946068;9,746073218705854;6,405099095603292;1,4;11,177095596758509;21,218152214490786;4,35309659051892;25,571248805009706;339,5025013333333;1,0;4,5;4235,600336468575;1,0;4,5;7033,852388757227;0,4;124,4287511949903;1166,5195424530339;13628,703193523539
7751;2,0;2,5;0,0;100450,0;0,92;0;0,0;3,75;2023-11-19 23:00:00+01:00;324,88219526784735;-53,17969546198475;0,0;0,0;20,780012477117737;20,89000623855887;9,302101158903374;20,780012477117737;1,169774772080012;1,462218465100015;0,51440329218107;0,0766768844882243;0,09877477238192406;90,79667361347856;0,4;851,2188151263615;2,5;2,5;2,0468596352789015;0,0;11,640006238558868;1,1111111111111112;2,284932111111111;4,371859815328454;2,0;10,931456242646581;9,65222308061302;6,354524747475113;1,4;11,049547908631961;21,218152214490786;4,504930586483531;25,723082800974318;339,5025013333333;1,0;4,5;4357,7640184447055;1,0;4,5;7147,681995170122;0,4;124,27691719902569;1165,0960987408657;13861,263428815386
7752;2,0;1,1;0,0;100500,0;0,97;0;0,0;3,75;2023-11-20 00:00:00+01:00;348,83126083808094;-56,8085164166657;0,0;0,0;20,76291521482624;20,881457607413118;10,057301233433797;20,76291521482624;1,169774772080012;1,462218465100015;0,51440329218107;0,0766768844882243;0,09877477238192406;90,04147353894813;0,4;844,1388144276386;1,1;1,1;2,0468596352789015;0,0;10,931457607413119;1,1111111111111112;2,284932111111111;4,189497374969316;3,0;10,578450640102002;9,779584479456402;6,8461346378078005;2,0999999999999996;10,637285134653855;31,827228321736182;5,058380913979215;36,8856092357154;509,25375199999985;1,0;4,5;6287,968651045393;1,0;4,5;7504,639789606524;0,4;113,1143907642846;1060,447413415168;16206,448420494724
7753;2,0;-0,1;0,0;100520,0;0,98;0;0,0;3,75;2023-11-20 01:00:00+01:00;14,69396657756738;-56,53429882298491;0,0;0,0;20,748237195856866;20,874118597928433;10,710806744527165;20,748237195856866;1,169774772080012;1,462218465100015;0,51440329218107;0,0766768844882243;0,09877477238192406;89,38796802785477;0,4;838,0122002611383;-0,1;-0,1;2,0468596352789015;0,0;10,324118597928434;1,1111111111111112;2,284932111111111;3,8962727500336394;3,0;10,271656951423507;9,487913019506784;6,6792243726349625;2,0999999999999996;10,280400559174328;31,827228321736182;5,536710727715604;37,36393904945179;509,25375199999985;1,0;4,5;6857,466898979019;1,0;4,5;7814,868289291181;0,4;112,63606095054821;1055,9630714113894;17075,56421194273
7754;2,0;1,3;0,0;100580,0;0,97;0;0,0;3,75;2023-11-20 02:00:00+01:00;38,12118376791261;-52,450055071892365;0,0;0,0;20,765359513206644;20,882679756603324;9,94894170778887;20,765359513206644;1,169774772080012;1,462218465100015;0,51440329218107;0,0766768844882243;0,09877477238192406;90,14983306459305;0,4;845,1546849805598;1,3;1,3;2,0468596352789015;0,0;11,032679756603322;1,1111111111111112;2,284932111111111;4,247367333677498;3,0;10,632563147186076;9,833022624019833;6,87815572717402;2,0999999999999996;10,699249248755617;31,827228321736182;4,980449194293129;36,807677516029315;509,25375199999985;1,0;4,5;6183,628892513808;1,0;4,5;7449,921447911886;0,4;113,19232248397068;1061,1780232872252;16049,136800693479
7755;2,0;1,4000000000000001;0,0;100590,0;0,9400000000000001;0;0,0;3,75;2023-11-20 03:00:00+01:00;57,15389525729391;-45,68383300629256;0,0;0,0;20,766581438042277;20,88329071902114;9,894821408677835;20,766581438042277;1,169774772080012;1,462218465100015;0,51440329218107;0,0766768844882243;0,09877477238192406;90,20395336370409;0,4;845,6620627847258;1,4000000000000001;1,4000000000000001;2,0468596352789015;0,0;11,08329071902114;1,1111111111111112;2,284932111111111;4,144298199130844;3,0;10,615915269259581;9,787929340503585;6,833539876472689;2,0999999999999996;10,693811177553174;31,827228321736182;4,922880572123717;36,7501088938599;509,25375199999985;1,0;4,5;6271,675031688733;1,0;4,5;7466,755712705001;0,4;113,2498911061401;1061,7177291200635;16155,064288298525
7756;2,0;0,6000000000000001;0,0;100630,0;0,97;0;0,0;3,75;2023-11-20 04:00:00+01:00;72,51722740813622;-37,409784948354215;0,0;0,0;20,7568018893336;20,8784009446668;10,328895829071568;20,7568018893336;1,169774772080012;1,462218465100015;0,51440329218107;0,0766768844882243;0,09877477238192406;89,76987894331036;0,4;841,5926150935345;0,6000000000000001;0,6000000000000001;2,0468596352789015;0,0;10,6784009446668;1,1111111111111112;2,284932111111111;4,0478235987208295;3,0;10,444163889147223;9,647519546388082;6,767561320315366;2,0999999999999996;10,483203398400486;31,827228321736182;5,254275835717123;37,0815041574533;509,25375199999985;1,0;4,5;6545,829835025721;1,0;4,5;7640,429992643867;0,4;112,91849584254669;1058,6108985238752;16595,717093287
7757;1,0;-0,7000000000000001;0,0;100700,0;0,98;0;0,0;3,75;2023-11-20 05:00:00+01:00;85,55580429636335;-28,43927998631696;0,0;0,0;20,740890597432156;20,870445298716078;11,03972789519559;20,740890597432156;0,584887386040006;0,7311092325500075;0,51440329218107;0,4491741793211389;0,14465597297806465;89,10492807778247;0,4;835,3587007292107;-0,7000000000000001;-0,7000000000000001;1,0234298176394507;0,0;10,020445298716078;1,1111111111111112;2,284932111111111;3,7370040021787188;3,0;10,11407742713002;9,334904853895136;6,590244083065387;2,0999999999999996;10,098472072394362;31,827228321736182;5,776094025483003;37,60332234721918;509,25375199999985;1,0;4,5;7156,220442607949;1,0;4,5;7974,212047675404;0,4;112,39667765278082;1053,71885299482;17528,763796007388
7758;1,0;-0,9;0,0;100750,0;0,98;0;0,0;3,75;2023-11-20 06:00:00+01:00;97,36216816706819;-19,303217840473266;0,12093700938559868;0,0;20,73844064522255;20,869220322611277;11,149691893460314;20,73844064522255;0,584887386040006;0,7311092325500075;0,51440329218107;0,4491741793211389;0,14465597297806465;88,99496407951776;0,4;834,3277882454789;-0,9;-0,9;1,0234298176394507;0,0;9,919220322611274;1,1111111111111112;2,284932111111111;3,6851940862365438;3,0;10,061975708247328;9,28455920818309;6,561211016354016;2,0999999999999996;10,038183143974651;31,827228321736182;5,856370010116631;37,683598331852814;509,25375199999985;1,0;4,5;7254,521994048909;1,0;4,5;8026,897088719087;0,4;112,3164016681472;1052,9662656388798;17677,966888652354
7759;1,0;1,1;22,22222222222222;100850,0;0,98;0;0,0;3,75;2023-11-20 07:00:00+01:00;108,72239556000369;-10,389954641683815;0,3157200801794202;7,016001781764893;20,812698482471344;20,906349241235674;10,069104239958225;20,812698482471344;0,584887386040006;0,7311092325500075;0,51440329218107;0,4491741793211389;0,14465597297806465;90,07555173301985;0,4;844,458297497061;1,1;1,1;1,0234298176394507;0,0;10,956349241235671;1,1111111111111112;2,284932111111111;4,232688069556628;3,0;10,601342672043605;9,808481164215308;6,867306654491459;2,0999999999999996;10,660510433575617;31,827228321736182;5,070284182672562;36,897512504408745;509,25375199999985;1,0;4,5;6231,546910830802;1,0;4,5;7481,49146229064;0,4;113,10248749559125;1060,335820271168;16127,086242889673
7760;2,0;2,5;33,33333333333333;100910,0;0,93;60;12,0;12,0;2023-11-20 08:00:00+01:00;120,214490277561;-1,9494879940141345;0,5029472368817344;16,76490789605781;20,968253263178696;20,984126631589348;9,346717658478603;20,968253263178696;1,169774772080012;1,462218465100015;1,646090534979424;0,7017541296777972;0,9039960985588144;91,55727844008021;0,5760000000000001;1907,4433008350043;2,5;2,5;2,0468596352789015;0,0;11,734126631589348;3,5555555555555554;4,729376555555556;4,4193800307124596;15,0;11,67293295773662;11,028067752635913;6,8662930471189725;10,5;11,68313190337874;76,8844002435933;4,828015472974012;81,71241571656732;2546,2687600000004;1,0;4,5;19251,31722026646;1,0;4,5;20473,29225714364;0,5760000000000001;68,28758428343268;1422,6580059048472;45600,97954414995
7761;2,0;3,0;50,0;100920,0;0,91;60;12,0;12,0;2023-11-20 09:00:00+01:00;132,27155302919917;5,41684660988453;0,6696413440300514;33,482067201502566;21,008754324980927;21,004377162490464;9,087017007818144;21,008754324980927;1,169774772080012;1,462218465100015;1,646090534979424;0,7017541296777972;0,9039960985588144;91,81697909074067;0,5760000000000001;1912,853731057097;3,0;3,0;2,0468596352789015;0,0;12,004377162490464;3,5555555555555554;4,729376555555556;4,473167270568962;15,0;11,794605486002423;11,089818002482813;6,900380811944624;10,5;11,829567432083763;76,8844002435933;4,631343466537521;81,51574371013082;2546,2687600000004;1,0;4,5;18648,47011442779;1,0;4,5;20079,581045580402;0,5760000000000001;68,48425628986918;1426,7553393722744;44613,92899043757
7762;2,0;4,0;216,66666666666666;100930,0;0,86;90;18,0;18,0;2023-11-20 10:00:00+01:00;145,18004474401792;11,369878412274744;0,8048391974160249;174,3818261068054;21,226745428273034;21,113372714136517;8,602964273280122;21,226745428273034;1,169774772080012;1,462218465100015;2,4691358024691357;0,9196510787751246;1,1846898394881238;92,58172556620801;0,704;2367,1463923178185;4,0;4,0;2,0468596352789015;0,0;12,613372714136517;5,333333333333333;6,507154333333332;4,521398809416564;29,0;12,255028679894526;11,571069347777863;6,923388044999578;20,299999999999997;12,314752685601524;108,033328444697;4,338187253395194;112,3715156980922;4922,786269333333;1,0;4,5;26970,33571835947;1,0;4,5;27884,597095248744;0,704;37,628484301907804;962,0919281737791;63106,957403433145
7763;3,0;4,6000000000000005;286,1111111111111;100900,0;0,84;90;18,0;18,0;2023-11-20 11:00:00+01:00;159,0188896915539;15,62428852544977;0,8991969465038594;257,27023747193755;21,355950305216396;21,177975152608198;8,31398957679734;21,355950305216396;1,7546621581200177;2,1933276976500222;2,4691358024691357;0,7017541296777972;2,033991221757332;93,72000164495999;0,704;2396,250042058636;4,6000000000000005;4,6000000000000005;3,0702894529183515;4,543658470506205;12,977975152608199;5,333333333333333;6,507154333333332;4,596777157575586;28,0;12,431469634427598;11,624594119334557;6,91113050028568;19,599999999999998;12,522553887457697;104,30804125694883;4,121629499911304;108,42967075686013;4753,0350186666665;1,0;4,5;25064,907736045025;1,0;4,5;27028,19857659339;0,704;37,02667077263365;946,7046504366559;60189,096023800375
7764;3,0;4,0;116,66666666666666;100970,0;0,86;50;10,0;10,0;2023-11-20 12:00:00+01:00;173,58453418989433;17,777236108263295;0,9462875815401437;110,40021784635009;21,225960042627374;21,11298002131369;8,602778345309806;21,225960042627374;1,7546621581200177;2,1933276976500222;1,3717421124828533;0,3858775759593985;1,118442441563942;92,51566409625414;0,5333333333333333;1734,668701804765;4,0;4,0;3,0702894529183515;4,543658470506205;12,612980021313687;2,962962962962963;4,136783962962962;4,521398809416564;11,0;11,960208566253446;11,020209753247048;6,906451002870164;7,699999999999999;12,069003808763485;64,45857644989152;4,2135961810561176;68,67217263094764;1867,2637573333332;1,0;4,5;14173,890315908997;1,0;4,5;16286,431818685;0,5333333333333333;76,78416889854614;1439,70316684774;35501,95776057984
7765;3,0;4,0;25,0;101000,0;0,8300000000000001;50;10,0;10,0;2023-11-20 13:00:00+01:00;188,40047307433235;17,609538520139864;0,9429141948428016;23,57285487107004;20,98761887368703;20,993809436843513;8,546331804869903;20,98761887368703;1,7546621581200177;2,1933276976500222;1,3717421124828533;0,3858775759593985;1,118442441563942;92,57211063669403;0,5333333333333333;1735,7270744380132;4,0;4,0;3,0702894529183515;4,543658470506205;12,493809436843515;2,962962962962963;4,136783962962962;4,363675595134592;11,0;11,881695058416668;10,937239292196622;6,823107124149811;7,699999999999999;11,983714121487807;64,45857644989152;4,170305359772231;68,62888180966375;1867,2637573333332;1,0;4,5;14767,899815813298;1,0;4,5;16498,14523731149;0,5333333333333333;76,82745971983003;1440,514869746813;36309,55075464295
7766;2,0;3,9000000000000004;19,444444444444443;101050,0;0,85;80;16,0;16,0;2023-11-20 14:00:00+01:00;202,88442951697456;15,13868481217473;0,8893191142582159;17,29231611057642;20,981177608003065;20,990588804001533;8,598199446995048;20,981177608003065;1,169774772080012;1,462218465100015;2,1947873799725652;0,8563544754133843;1,1031514771598396;92,50495203016479;0,6613333333333333;2238,0230329878577;3,9000000000000004;3,9000000000000004;2,0468596352789015;0,0;12,440588804001534;4,7407407407407405;5,914561740740741;4,4389940737061435;24,0;12,116715269602743;11,420125437297848;6,893514859058157;16,799999999999997;12,170694192002541;98,36476031563704;4,318937004352177;102,68369731998922;4074,030015999999;1,0;4,5;24678,061969290993;1,0;4,5;25383,052824283008;0,6613333333333333;47,31630268001078;1144,7492583873575;57517,91710094921
7767;2,0;3,8000000000000003;5,555555555555555;101080,0;0,85;80;16,0;16,0;2023-11-20 15:00:00+01:00;216,5919026271417;10,61289786447955;0,7891672238510627;4,3842623547281265;20,958406243755807;20,9792031218779;8,646236299325881;20,958406243755807;1,169774772080012;1,462218465100015;2,1947873799725652;0,8563544754133843;1,1031514771598396;92,45691517783396;0,6613333333333333;2236,860851076628;3,8000000000000003;3,8000000000000003;2,0468596352789015;0,0;12,379203121877904;4,7407407407407405;5,914561740740741;4,4093373744927;24,0;12,086652727867452;11,402791516905266;6,87737366856301;16,799999999999997;12,135411126869194;98,36476031563704;4,354842226726477;102,71960254236352;4074,030015999999;1,0;4,5;24948,8224282019;1,0;4,5;25512,755723236118;0,6613333333333333;47,28039745763648;1143,8805836524955;57916,349602167145
7768;2,0;2,4000000000000004;0,0;101120,0;0,93;80;16,0;16,0;2023-11-20 16:00:00+01:00;229,36163612658942;4,461867322877978;0,649308639336782;0,0;20,946683993514462;20,97334199675723;9,395583354999212;20,946683993514462;1,169774772080012;1,462218465100015;2,1947873799725652;0,8563544754133843;1,1031514771598396;91,70756812216062;0,6613333333333333;2218,7314868264666;2,4000000000000004;2,4000000000000004;2,0468596352789015;0,0;11,673341996757232;4,7407407407407405;5,914561740740741;4,389495671622426;25,0;11,788495733899051;11,322882834779836;6,921822958271323;17,5;11,769303444375414;102,46329199545528;4,926192155158431;107,38948415061371;4243,781266666667;1,0;4,5;27288,559741648976;1,0;4,5;26799,134859150956;0,6613333333333333;42,61051584938629;1030,8995770012812;61581,10693129435
7769;1,0;3,2;0,0;101180,0;0,93;50;10,0;10,0;2023-11-20 17:00:00+01:00;241,30646783759883;-3,147121676515013;0,4794003811611625;0,0;20,918945947404218;20,95947297370211;8,958291566879454;20,918945947404218;0,584887386040006;0,7311092325500075;1,3717421124828533;0,9762718198896405;0,31440709751090457;91,35611553063146;0,5333333333333333;1712,9271661993398;3,2;3,2;1,0234298176394507;0,0;12,05947297370211;2,962962962962963;4,136783962962962;4,633583917376181;10,0;11,756119459760532;10,911773334223394;6,799397220307771;7,0;11,806678378750794;58,59870586353775;4,511527390402642;63,11023325394039;1697,5125066666667;1,0;4,5;13591,107241614496;1,0;4,5;16836,76262965662;0,5333333333333333;86,8897667460596;1629,1831264886175;35467,49267062574
7770;2,0;2,9000000000000004;0,0;101240,0;0,9400000000000001;42;8,4;8,4;2023-11-20 18:00:00+01:00;252,7353247041722;-11,646320350483663;0,29067605250427986;0,0;20,902137675823298;20,95106883791165;9,115535142342964;20,902137675823298;1,169774772080012;1,462218465100015;1,1522633744855968;0,5100770148051224;0,6570786146425242;91,54154347229957;0,4992;1540,3625103511947;2,9000000000000004;2,9000000000000004;2,0468596352789015;0,0;11,90106883791165;2,488888888888889;3,6627098888888887;4,589523764535936;8,0;11,578372081389936;10,723799075115064;6,839753864833991;5,6;11,632154874143556;52,94663110546353;4,585083396261473;57,531714501725006;1358,0100053333333;1,0;4,5;11851,621811205334;1,0;4,5;14545,492403714727;0,4992;92,468285498275;1555,9567271344351;30851,443457739024
7771;2,0;2,6;0,0;101280,0;0,98;33;6,6;6,6;2023-11-20 19:00:00+01:00;264,09919976704197;-20,621354602759865;0,09621945053530809;0,0;20,87393392711701;20,936966963558504;9,270428415927954;20,87393392711701;1,169774772080012;1,462218465100015;0,9053497942386831;0,38047652547172667;0,49012792383220444;91,21969950790425;0,4608;1306,532154410087;2,6;2,6;2,0468596352789015;0,0;11,736966963558505;1,9555555555555555;3,129376555555555;4,6886589549415625;5,0;11,395676544871737;10,434271540231295;6,721288297959635;3,5;11,452558281319531;38,731386645739065;4,656298425535588;43,38768507127465;848,7562533333333;1,0;4,5;8349,450569967314;1,0;4,5;11753,745273267894;0,4608;106,61231492872534;1526,9993023645557;23785,483553343183
7772;2,0;1,7000000000000002;0,0;101350,0;0,98;25;5,0;5,0;2023-11-20 20:00:00+01:00;275,9990317279121;-29,77418218505946;0,0;0,0;20,826362985147988;20,913181492573994;9,746001950604361;20,826362985147988;1,169774772080012;1,462218465100015;0,6858710562414266;0,23127723022381136;0,29793015098294917;90,55192820037858;0,4266666666666667;1061,1554085981866;1,7000000000000002;1,7000000000000002;2,0468596352789015;0,0;11,263181492573995;1,4814814814814814;2,655302481481481;4,410205693471025;4,0;10,951729734246298;10,087694754539068;6,811565395709079;2,8;11,003638360634246;36,51714836366484;4,917339470959458;41,43448783462429;679,0050026666667;1,0;4,5;7581,830758138645;1,0;4,5;9502,908699916494;0,4266666666666667;108,56551216537571;1272,2520956879964;20097,15196500799
